Steps: 2000	Recognition Loss: 19.40765	Translation Loss: 55277.98828	PPL: 311.49332	Eval Metric: bleu	WER 6.29	(DEL: 0.07,	INS: 0.00,	SUB: 6.22)	BLEU-4 0.00	(BLEU-1: 13.88,	BLEU-2: 5.09,	BLEU-3: 1.84,	BLEU-4: 0.00)	CHRF 14.65	ROUGE 12.30	LR: 0.00010000	*
Steps: 24000	Recognition Loss: 18.81053	Translation Loss: 86162.89062	PPL: 7701.71826	Eval Metric: bleu	WER 3.96	(DEL: 0.07,	INS: 0.00,	SUB: 3.89)	BLEU-4 0.53	(BLEU-1: 10.95,	BLEU-2: 3.12,	BLEU-3: 1.09,	BLEU-4: 0.53)	CHRF 16.73	ROUGE 9.14	LR: 0.00010000	
Steps: 26000	Recognition Loss: 19.47239	Translation Loss: 87100.52344	PPL: 8489.49707	Eval Metric: bleu	WER 3.61	(DEL: 0.00,	INS: 0.00,	SUB: 3.61)	BLEU-4 0.37	(BLEU-1: 8.81,	BLEU-2: 2.22,	BLEU-3: 0.74,	BLEU-4: 0.37)	CHRF 16.26	ROUGE 7.46	LR: 0.00010000	
Steps: 28000	Recognition Loss: 17.91674	Translation Loss: 87921.14844	PPL: 9244.81152	Eval Metric: bleu	WER 4.46	(DEL: 0.14,	INS: 0.00,	SUB: 4.31)	BLEU-4 0.62	(BLEU-1: 10.81,	BLEU-2: 3.12,	BLEU-3: 1.25,	BLEU-4: 0.62)	CHRF 17.26	ROUGE 9.08	LR: 0.00010000	
Steps: 30000	Recognition Loss: 19.36745	Translation Loss: 88752.32812	PPL: 10078.37500	Eval Metric: bleu	WER 4.17	(DEL: 0.14,	INS: 0.00,	SUB: 4.03)	BLEU-4 0.54	(BLEU-1: 10.40,	BLEU-2: 2.98,	BLEU-3: 1.13,	BLEU-4: 0.54)	CHRF 16.82	ROUGE 8.74	LR: 0.00010000	
Steps: 32000	Recognition Loss: 20.71201	Translation Loss: 89844.67969	PPL: 11289.21484	Eval Metric: bleu	WER 4.24	(DEL: 0.14,	INS: 0.00,	SUB: 4.10)	BLEU-4 0.60	(BLEU-1: 9.54,	BLEU-2: 2.82,	BLEU-3: 1.12,	BLEU-4: 0.60)	CHRF 16.22	ROUGE 8.20	LR: 0.00010000	
Steps: 34000	Recognition Loss: 20.64644	Translation Loss: 89527.73438	PPL: 10923.63574	Eval Metric: bleu	WER 3.54	(DEL: 0.21,	INS: 0.00,	SUB: 3.32)	BLEU-4 0.50	(BLEU-1: 9.49,	BLEU-2: 2.57,	BLEU-3: 0.93,	BLEU-4: 0.50)	CHRF 16.17	ROUGE 8.34	LR: 0.00010000	
Steps: 36000	Recognition Loss: 22.54982	Translation Loss: 89107.50000	PPL: 10457.10840	Eval Metric: bleu	WER 3.68	(DEL: 0.07,	INS: 0.00,	SUB: 3.61)	BLEU-4 0.33	(BLEU-1: 10.18,	BLEU-2: 2.80,	BLEU-3: 0.94,	BLEU-4: 0.33)	CHRF 16.41	ROUGE 8.84	LR: 0.00010000	
Steps: 38000	Recognition Loss: 24.60889	Translation Loss: 89121.35156	PPL: 10472.15918	Eval Metric: bleu	WER 4.24	(DEL: 0.14,	INS: 0.00,	SUB: 4.10)	BLEU-4 0.50	(BLEU-1: 10.63,	BLEU-2: 2.78,	BLEU-3: 1.04,	BLEU-4: 0.50)	CHRF 17.05	ROUGE 8.92	LR: 0.00010000	
Steps: 40000	Recognition Loss: 25.85148	Translation Loss: 90354.69531	PPL: 11903.35840	Eval Metric: bleu	WER 3.61	(DEL: 0.00,	INS: 0.00,	SUB: 3.61)	BLEU-4 0.59	(BLEU-1: 9.02,	BLEU-2: 2.86,	BLEU-3: 1.25,	BLEU-4: 0.59)	CHRF 16.50	ROUGE 7.84	LR: 0.00010000	
Steps: 42000	Recognition Loss: 18.62750	Translation Loss: 89460.45312	PPL: 10847.57227	Eval Metric: bleu	WER 3.39	(DEL: 0.14,	INS: 0.00,	SUB: 3.25)	BLEU-4 0.43	(BLEU-1: 10.32,	BLEU-2: 2.99,	BLEU-3: 1.06,	BLEU-4: 0.43)	CHRF 17.15	ROUGE 8.69	LR: 0.00010000	
Steps: 44000	Recognition Loss: 20.98361	Translation Loss: 89750.43750	PPL: 11179.24902	Eval Metric: bleu	WER 3.96	(DEL: 0.07,	INS: 0.00,	SUB: 3.89)	BLEU-4 0.49	(BLEU-1: 9.83,	BLEU-2: 2.68,	BLEU-3: 1.08,	BLEU-4: 0.49)	CHRF 16.57	ROUGE 8.32	LR: 0.00005000	
Steps: 46000	Recognition Loss: 21.17401	Translation Loss: 89013.95312	PPL: 10355.99902	Eval Metric: bleu	WER 3.61	(DEL: 0.00,	INS: 0.00,	SUB: 3.61)	BLEU-4 0.51	(BLEU-1: 10.20,	BLEU-2: 3.03,	BLEU-3: 1.14,	BLEU-4: 0.51)	CHRF 16.87	ROUGE 8.86	LR: 0.00005000	
Steps: 48000	Recognition Loss: 20.05303	Translation Loss: 89887.55469	PPL: 11339.60547	Eval Metric: bleu	WER 3.47	(DEL: 0.07,	INS: 0.00,	SUB: 3.39)	BLEU-4 0.66	(BLEU-1: 10.47,	BLEU-2: 3.27,	BLEU-3: 1.37,	BLEU-4: 0.66)	CHRF 16.77	ROUGE 8.63	LR: 0.00005000	*
Steps: 50000	Recognition Loss: 22.13635	Translation Loss: 88495.80469	PPL: 9813.40332	Eval Metric: bleu	WER 3.47	(DEL: 0.07,	INS: 0.00,	SUB: 3.39)	BLEU-4 0.63	(BLEU-1: 10.23,	BLEU-2: 3.10,	BLEU-3: 1.22,	BLEU-4: 0.63)	CHRF 17.11	ROUGE 8.38	LR: 0.00005000	
Steps: 52000	Recognition Loss: 22.39911	Translation Loss: 88356.50000	PPL: 9672.43457	Eval Metric: bleu	WER 3.32	(DEL: 0.07,	INS: 0.00,	SUB: 3.25)	BLEU-4 0.47	(BLEU-1: 10.23,	BLEU-2: 3.07,	BLEU-3: 1.04,	BLEU-4: 0.47)	CHRF 17.18	ROUGE 8.46	LR: 0.00005000	
Steps: 54000	Recognition Loss: 20.85531	Translation Loss: 89326.17188	PPL: 10697.32617	Eval Metric: bleu	WER 3.18	(DEL: 0.07,	INS: 0.00,	SUB: 3.11)	BLEU-4 0.48	(BLEU-1: 9.34,	BLEU-2: 2.72,	BLEU-3: 1.06,	BLEU-4: 0.48)	CHRF 16.20	ROUGE 7.96	LR: 0.00005000	
Steps: 56000	Recognition Loss: 21.29714	Translation Loss: 87987.33594	PPL: 9308.58984	Eval Metric: bleu	WER 3.18	(DEL: 0.00,	INS: 0.00,	SUB: 3.18)	BLEU-4 0.54	(BLEU-1: 9.52,	BLEU-2: 2.79,	BLEU-3: 1.14,	BLEU-4: 0.54)	CHRF 16.52	ROUGE 7.94	LR: 0.00005000	
Steps: 58000	Recognition Loss: 18.77571	Translation Loss: 87645.85156	PPL: 8984.21777	Eval Metric: bleu	WER 3.25	(DEL: 0.14,	INS: 0.00,	SUB: 3.11)	BLEU-4 0.57	(BLEU-1: 9.70,	BLEU-2: 2.64,	BLEU-3: 1.12,	BLEU-4: 0.57)	CHRF 16.80	ROUGE 7.91	LR: 0.00005000	
Steps: 60000	Recognition Loss: 20.41873	Translation Loss: 87236.31250	PPL: 8610.08008	Eval Metric: bleu	WER 3.11	(DEL: 0.00,	INS: 0.00,	SUB: 3.11)	BLEU-4 0.55	(BLEU-1: 9.91,	BLEU-2: 2.67,	BLEU-3: 1.08,	BLEU-4: 0.55)	CHRF 16.70	ROUGE 8.49	LR: 0.00005000	
Steps: 62000	Recognition Loss: 20.52480	Translation Loss: 87192.96875	PPL: 8571.40332	Eval Metric: bleu	WER 3.11	(DEL: 0.07,	INS: 0.00,	SUB: 3.04)	BLEU-4 0.48	(BLEU-1: 9.53,	BLEU-2: 2.44,	BLEU-3: 0.96,	BLEU-4: 0.48)	CHRF 16.57	ROUGE 8.16	LR: 0.00005000	
Steps: 64000	Recognition Loss: 19.83393	Translation Loss: 86085.60938	PPL: 7640.15039	Eval Metric: bleu	WER 3.04	(DEL: 0.07,	INS: 0.00,	SUB: 2.97)	BLEU-4 0.38	(BLEU-1: 9.17,	BLEU-2: 2.39,	BLEU-3: 0.88,	BLEU-4: 0.38)	CHRF 16.28	ROUGE 7.54	LR: 0.00005000	
Steps: 66000	Recognition Loss: 19.76917	Translation Loss: 86311.03125	PPL: 7821.13770	Eval Metric: bleu	WER 3.18	(DEL: 0.07,	INS: 0.00,	SUB: 3.11)	BLEU-4 0.42	(BLEU-1: 9.14,	BLEU-2: 2.40,	BLEU-3: 0.88,	BLEU-4: 0.42)	CHRF 16.72	ROUGE 7.60	LR: 0.00005000	
Steps: 68000	Recognition Loss: 23.41400	Translation Loss: 86207.83594	PPL: 7737.75586	Eval Metric: bleu	WER 3.47	(DEL: 0.00,	INS: 0.00,	SUB: 3.47)	BLEU-4 0.43	(BLEU-1: 9.36,	BLEU-2: 2.53,	BLEU-3: 0.92,	BLEU-4: 0.43)	CHRF 16.55	ROUGE 7.88	LR: 0.00005000	
Steps: 70000	Recognition Loss: 21.87079	Translation Loss: 85898.89062	PPL: 7493.40576	Eval Metric: bleu	WER 3.18	(DEL: 0.00,	INS: 0.00,	SUB: 3.18)	BLEU-4 0.56	(BLEU-1: 9.88,	BLEU-2: 2.86,	BLEU-3: 1.12,	BLEU-4: 0.56)	CHRF 17.06	ROUGE 8.22	LR: 0.00005000	
Steps: 72000	Recognition Loss: 22.54599	Translation Loss: 85959.94531	PPL: 7541.07910	Eval Metric: bleu	WER 3.75	(DEL: 0.07,	INS: 0.00,	SUB: 3.68)	BLEU-4 0.43	(BLEU-1: 8.71,	BLEU-2: 2.31,	BLEU-3: 0.92,	BLEU-4: 0.43)	CHRF 16.17	ROUGE 7.57	LR: 0.00005000	
Steps: 74000	Recognition Loss: 20.02629	Translation Loss: 85420.50781	PPL: 7130.18408	Eval Metric: bleu	WER 3.68	(DEL: 0.07,	INS: 0.00,	SUB: 3.61)	BLEU-4 0.49	(BLEU-1: 9.88,	BLEU-2: 2.68,	BLEU-3: 1.01,	BLEU-4: 0.49)	CHRF 16.84	ROUGE 8.42	LR: 0.00002500	
Steps: 76000	Recognition Loss: 21.30314	Translation Loss: 86127.19531	PPL: 7673.22119	Eval Metric: bleu	WER 2.90	(DEL: 0.00,	INS: 0.00,	SUB: 2.90)	BLEU-4 0.51	(BLEU-1: 9.31,	BLEU-2: 2.70,	BLEU-3: 1.05,	BLEU-4: 0.51)	CHRF 16.57	ROUGE 8.04	LR: 0.00002500	
Steps: 78000	Recognition Loss: 20.24218	Translation Loss: 85464.10938	PPL: 7162.54980	Eval Metric: bleu	WER 2.97	(DEL: 0.07,	INS: 0.00,	SUB: 2.90)	BLEU-4 0.48	(BLEU-1: 9.53,	BLEU-2: 2.51,	BLEU-3: 0.98,	BLEU-4: 0.48)	CHRF 16.44	ROUGE 8.05	LR: 0.00002500	
Steps: 80000	Recognition Loss: 21.07955	Translation Loss: 85996.79688	PPL: 7569.99561	Eval Metric: bleu	WER 3.04	(DEL: 0.00,	INS: 0.00,	SUB: 3.04)	BLEU-4 0.47	(BLEU-1: 9.28,	BLEU-2: 2.36,	BLEU-3: 0.94,	BLEU-4: 0.47)	CHRF 16.41	ROUGE 7.97	LR: 0.00002500	
Steps: 82000	Recognition Loss: 21.21351	Translation Loss: 85424.67188	PPL: 7133.27197	Eval Metric: bleu	WER 3.32	(DEL: 0.07,	INS: 0.00,	SUB: 3.25)	BLEU-4 0.64	(BLEU-1: 9.46,	BLEU-2: 2.67,	BLEU-3: 1.18,	BLEU-4: 0.64)	CHRF 16.81	ROUGE 8.02	LR: 0.00002500	
Steps: 84000	Recognition Loss: 18.64924	Translation Loss: 84918.48438	PPL: 6767.92725	Eval Metric: bleu	WER 2.97	(DEL: 0.07,	INS: 0.00,	SUB: 2.90)	BLEU-4 0.43	(BLEU-1: 9.37,	BLEU-2: 2.32,	BLEU-3: 0.93,	BLEU-4: 0.43)	CHRF 16.37	ROUGE 7.78	LR: 0.00002500	
Steps: 86000	Recognition Loss: 18.49855	Translation Loss: 84531.13281	PPL: 6501.04639	Eval Metric: bleu	WER 2.97	(DEL: 0.07,	INS: 0.00,	SUB: 2.90)	BLEU-4 0.68	(BLEU-1: 9.83,	BLEU-2: 2.85,	BLEU-3: 1.27,	BLEU-4: 0.68)	CHRF 16.94	ROUGE 8.07	LR: 0.00002500	*
Steps: 88000	Recognition Loss: 17.46632	Translation Loss: 84100.48438	PPL: 6216.67285	Eval Metric: bleu	WER 2.83	(DEL: 0.14,	INS: 0.00,	SUB: 2.69)	BLEU-4 0.61	(BLEU-1: 9.56,	BLEU-2: 2.82,	BLEU-3: 1.22,	BLEU-4: 0.61)	CHRF 16.66	ROUGE 8.13	LR: 0.00002500	
Steps: 90000	Recognition Loss: 18.83860	Translation Loss: 84203.57031	PPL: 6283.59180	Eval Metric: bleu	WER 3.11	(DEL: 0.07,	INS: 0.00,	SUB: 3.04)	BLEU-4 0.63	(BLEU-1: 10.04,	BLEU-2: 2.91,	BLEU-3: 1.22,	BLEU-4: 0.63)	CHRF 16.92	ROUGE 8.28	LR: 0.00002500	
Steps: 92000	Recognition Loss: 19.00036	Translation Loss: 83828.19531	PPL: 6043.32080	Eval Metric: bleu	WER 2.90	(DEL: 0.07,	INS: 0.00,	SUB: 2.83)	BLEU-4 0.47	(BLEU-1: 9.38,	BLEU-2: 2.58,	BLEU-3: 1.02,	BLEU-4: 0.47)	CHRF 16.64	ROUGE 7.82	LR: 0.00002500	
Steps: 94000	Recognition Loss: 16.60552	Translation Loss: 83338.59375	PPL: 5743.68994	Eval Metric: bleu	WER 2.76	(DEL: 0.00,	INS: 0.00,	SUB: 2.76)	BLEU-4 0.68	(BLEU-1: 9.62,	BLEU-2: 3.02,	BLEU-3: 1.35,	BLEU-4: 0.68)	CHRF 16.73	ROUGE 7.90	LR: 0.00002500	*
Steps: 96000	Recognition Loss: 17.37586	Translation Loss: 83827.71094	PPL: 6043.01514	Eval Metric: bleu	WER 3.04	(DEL: 0.00,	INS: 0.00,	SUB: 3.04)	BLEU-4 0.53	(BLEU-1: 9.64,	BLEU-2: 2.81,	BLEU-3: 1.11,	BLEU-4: 0.53)	CHRF 16.63	ROUGE 8.25	LR: 0.00002500	
Steps: 98000	Recognition Loss: 18.41051	Translation Loss: 84322.68750	PPL: 6361.81543	Eval Metric: bleu	WER 2.97	(DEL: 0.07,	INS: 0.00,	SUB: 2.90)	BLEU-4 0.67	(BLEU-1: 9.95,	BLEU-2: 3.04,	BLEU-3: 1.31,	BLEU-4: 0.67)	CHRF 16.65	ROUGE 8.34	LR: 0.00002500	
Steps: 100000	Recognition Loss: 16.47067	Translation Loss: 84137.95312	PPL: 6240.90869	Eval Metric: bleu	WER 2.69	(DEL: 0.07,	INS: 0.00,	SUB: 2.62)	BLEU-4 0.60	(BLEU-1: 10.06,	BLEU-2: 2.99,	BLEU-3: 1.22,	BLEU-4: 0.60)	CHRF 16.86	ROUGE 8.40	LR: 0.00002500	
Steps: 102000	Recognition Loss: 19.76433	Translation Loss: 83908.37500	PPL: 6093.85645	Eval Metric: bleu	WER 2.69	(DEL: 0.07,	INS: 0.00,	SUB: 2.62)	BLEU-4 0.55	(BLEU-1: 9.64,	BLEU-2: 2.59,	BLEU-3: 1.08,	BLEU-4: 0.55)	CHRF 16.57	ROUGE 8.01	LR: 0.00002500	
Steps: 104000	Recognition Loss: 19.61289	Translation Loss: 83591.63281	PPL: 5896.64307	Eval Metric: bleu	WER 3.11	(DEL: 0.00,	INS: 0.00,	SUB: 3.11)	BLEU-4 0.51	(BLEU-1: 9.58,	BLEU-2: 2.53,	BLEU-3: 1.04,	BLEU-4: 0.51)	CHRF 16.76	ROUGE 8.01	LR: 0.00002500	
Steps: 106000	Recognition Loss: 18.11797	Translation Loss: 83641.85938	PPL: 5927.48340	Eval Metric: bleu	WER 3.04	(DEL: 0.07,	INS: 0.00,	SUB: 2.97)	BLEU-4 0.59	(BLEU-1: 10.49,	BLEU-2: 3.08,	BLEU-3: 1.29,	BLEU-4: 0.59)	CHRF 17.01	ROUGE 8.70	LR: 0.00002500	
Steps: 108000	Recognition Loss: 17.57559	Translation Loss: 83894.40625	PPL: 6085.02344	Eval Metric: bleu	WER 3.25	(DEL: 0.14,	INS: 0.00,	SUB: 3.11)	BLEU-4 0.60	(BLEU-1: 9.67,	BLEU-2: 2.95,	BLEU-3: 1.21,	BLEU-4: 0.60)	CHRF 16.81	ROUGE 8.21	LR: 0.00002500	
Steps: 110000	Recognition Loss: 17.28334	Translation Loss: 83731.82031	PPL: 5983.13037	Eval Metric: bleu	WER 2.83	(DEL: 0.07,	INS: 0.00,	SUB: 2.76)	BLEU-4 0.55	(BLEU-1: 9.63,	BLEU-2: 2.74,	BLEU-3: 1.06,	BLEU-4: 0.55)	CHRF 16.70	ROUGE 7.92	LR: 0.00002500	
Steps: 112000	Recognition Loss: 15.89136	Translation Loss: 84109.03125	PPL: 6222.18896	Eval Metric: bleu	WER 2.69	(DEL: 0.14,	INS: 0.00,	SUB: 2.55)	BLEU-4 0.62	(BLEU-1: 9.65,	BLEU-2: 2.75,	BLEU-3: 1.17,	BLEU-4: 0.62)	CHRF 16.65	ROUGE 8.05	LR: 0.00002500	
Steps: 114000	Recognition Loss: 18.75235	Translation Loss: 83870.85156	PPL: 6070.15674	Eval Metric: bleu	WER 3.25	(DEL: 0.07,	INS: 0.00,	SUB: 3.18)	BLEU-4 0.67	(BLEU-1: 9.20,	BLEU-2: 2.74,	BLEU-3: 1.24,	BLEU-4: 0.67)	CHRF 16.56	ROUGE 7.87	LR: 0.00002500	
Steps: 116000	Recognition Loss: 16.71084	Translation Loss: 83418.35156	PPL: 5791.46582	Eval Metric: bleu	WER 3.18	(DEL: 0.14,	INS: 0.00,	SUB: 3.04)	BLEU-4 0.53	(BLEU-1: 9.82,	BLEU-2: 2.55,	BLEU-3: 1.04,	BLEU-4: 0.53)	CHRF 16.73	ROUGE 8.10	LR: 0.00002500	
Steps: 118000	Recognition Loss: 16.84334	Translation Loss: 83374.66406	PPL: 5765.24609	Eval Metric: bleu	WER 3.11	(DEL: 0.14,	INS: 0.00,	SUB: 2.97)	BLEU-4 0.52	(BLEU-1: 9.81,	BLEU-2: 2.71,	BLEU-3: 1.08,	BLEU-4: 0.52)	CHRF 16.77	ROUGE 8.21	LR: 0.00002500	
Steps: 120000	Recognition Loss: 17.91986	Translation Loss: 83908.48438	PPL: 6093.92627	Eval Metric: bleu	WER 3.18	(DEL: 0.07,	INS: 0.00,	SUB: 3.11)	BLEU-4 0.44	(BLEU-1: 9.22,	BLEU-2: 2.49,	BLEU-3: 0.94,	BLEU-4: 0.44)	CHRF 16.76	ROUGE 7.80	LR: 0.00001250	
Steps: 122000	Recognition Loss: 17.73494	Translation Loss: 84172.51562	PPL: 6263.35742	Eval Metric: bleu	WER 2.83	(DEL: 0.07,	INS: 0.00,	SUB: 2.76)	BLEU-4 0.46	(BLEU-1: 9.30,	BLEU-2: 2.26,	BLEU-3: 0.91,	BLEU-4: 0.46)	CHRF 16.46	ROUGE 7.85	LR: 0.00001250	
Steps: 124000	Recognition Loss: 17.28715	Translation Loss: 84180.89062	PPL: 6268.80762	Eval Metric: bleu	WER 2.83	(DEL: 0.07,	INS: 0.00,	SUB: 2.76)	BLEU-4 0.50	(BLEU-1: 9.26,	BLEU-2: 2.56,	BLEU-3: 1.02,	BLEU-4: 0.50)	CHRF 16.48	ROUGE 7.87	LR: 0.00001250	
Steps: 126000	Recognition Loss: 17.58804	Translation Loss: 83981.88281	PPL: 6140.56201	Eval Metric: bleu	WER 2.90	(DEL: 0.07,	INS: 0.00,	SUB: 2.83)	BLEU-4 0.51	(BLEU-1: 9.59,	BLEU-2: 2.63,	BLEU-3: 1.04,	BLEU-4: 0.51)	CHRF 16.65	ROUGE 8.16	LR: 0.00001250	
Steps: 128000	Recognition Loss: 18.67350	Translation Loss: 83744.85156	PPL: 5991.23242	Eval Metric: bleu	WER 2.97	(DEL: 0.07,	INS: 0.00,	SUB: 2.90)	BLEU-4 0.51	(BLEU-1: 9.63,	BLEU-2: 2.68,	BLEU-3: 1.05,	BLEU-4: 0.51)	CHRF 16.70	ROUGE 8.05	LR: 0.00001250	
Steps: 130000	Recognition Loss: 18.47068	Translation Loss: 83594.21094	PPL: 5898.22314	Eval Metric: bleu	WER 3.11	(DEL: 0.07,	INS: 0.00,	SUB: 3.04)	BLEU-4 0.53	(BLEU-1: 9.61,	BLEU-2: 2.70,	BLEU-3: 1.11,	BLEU-4: 0.53)	CHRF 16.84	ROUGE 8.05	LR: 0.00001250	
Steps: 132000	Recognition Loss: 18.20417	Translation Loss: 84593.25781	PPL: 6543.13037	Eval Metric: bleu	WER 2.97	(DEL: 0.07,	INS: 0.00,	SUB: 2.90)	BLEU-4 0.64	(BLEU-1: 9.53,	BLEU-2: 2.91,	BLEU-3: 1.22,	BLEU-4: 0.64)	CHRF 16.55	ROUGE 8.09	LR: 0.00001250	
Steps: 134000	Recognition Loss: 17.87872	Translation Loss: 83828.16406	PPL: 6043.30322	Eval Metric: bleu	WER 2.97	(DEL: 0.07,	INS: 0.00,	SUB: 2.90)	BLEU-4 0.64	(BLEU-1: 9.68,	BLEU-2: 2.81,	BLEU-3: 1.24,	BLEU-4: 0.64)	CHRF 16.84	ROUGE 8.13	LR: 0.00001250	
Steps: 136000	Recognition Loss: 17.87448	Translation Loss: 83485.94531	PPL: 5832.27100	Eval Metric: bleu	WER 2.97	(DEL: 0.07,	INS: 0.00,	SUB: 2.90)	BLEU-4 0.49	(BLEU-1: 9.47,	BLEU-2: 2.47,	BLEU-3: 0.99,	BLEU-4: 0.49)	CHRF 16.57	ROUGE 7.84	LR: 0.00001250	
Steps: 138000	Recognition Loss: 17.96536	Translation Loss: 83990.07031	PPL: 6145.78760	Eval Metric: bleu	WER 3.11	(DEL: 0.07,	INS: 0.00,	SUB: 3.04)	BLEU-4 0.53	(BLEU-1: 9.53,	BLEU-2: 2.45,	BLEU-3: 1.03,	BLEU-4: 0.53)	CHRF 16.87	ROUGE 7.92	LR: 0.00001250	
Steps: 140000	Recognition Loss: 17.86522	Translation Loss: 84050.05469	PPL: 6184.19189	Eval Metric: bleu	WER 2.83	(DEL: 0.07,	INS: 0.00,	SUB: 2.76)	BLEU-4 0.44	(BLEU-1: 8.89,	BLEU-2: 2.44,	BLEU-3: 0.96,	BLEU-4: 0.44)	CHRF 16.52	ROUGE 7.53	LR: 0.00001250	
Steps: 142000	Recognition Loss: 17.18703	Translation Loss: 84100.97656	PPL: 6216.98730	Eval Metric: bleu	WER 2.97	(DEL: 0.07,	INS: 0.00,	SUB: 2.90)	BLEU-4 0.54	(BLEU-1: 9.67,	BLEU-2: 2.57,	BLEU-3: 1.05,	BLEU-4: 0.54)	CHRF 16.59	ROUGE 8.03	LR: 0.00001250	
Steps: 144000	Recognition Loss: 17.01353	Translation Loss: 83836.38281	PPL: 6048.46387	Eval Metric: bleu	WER 2.90	(DEL: 0.07,	INS: 0.00,	SUB: 2.83)	BLEU-4 0.52	(BLEU-1: 9.57,	BLEU-2: 2.77,	BLEU-3: 1.07,	BLEU-4: 0.52)	CHRF 16.68	ROUGE 8.05	LR: 0.00001250	
Steps: 146000	Recognition Loss: 16.52779	Translation Loss: 84023.69531	PPL: 6167.28857	Eval Metric: bleu	WER 2.69	(DEL: 0.14,	INS: 0.00,	SUB: 2.55)	BLEU-4 0.52	(BLEU-1: 9.58,	BLEU-2: 2.67,	BLEU-3: 1.07,	BLEU-4: 0.52)	CHRF 16.74	ROUGE 8.13	LR: 0.00000625	
